folio,unidad,trim,region,ciudad,punto,turno,sexo,edad,nacio,origen,viveloc,paisvive,razon,trabaja,regresa,p1,p1_1,p1_1_1,p1_1_1_1_1,p1_1_1_1_2,p1_2,p2,p2_1,p2_1_1a,p2_1_1n,p2_1_2a,p2_1_2n,p3,p4,p4_1,p5,p6,p7,p8,p8_1,p9,p9_1_1,p9_1_2,p9_1_3,p9_2,p9_3,p10p,p10e,p10m,p10u,p11,p11_1p,p11_1e,p11_1m,p11_1u,p11_1u_b,p12,p13,p13_1_1,p13_1_2,p13_1_3,p13_1_4,p13_1_5,p13_1_6,p13_1_7,p13_1_8,p13_1_9,p13_1_10,p14,p14_1,p14_2,p14_3,p14_3_1c,p14_3_1t,p14_4,p15_1,p15_2,p15_3,p15_4,p15_4_1,p15_5,p15_6,p15_7c,p15_7u,p15_7t,p15_8,p15_9,p15_10,p15_11,p15_12_1,p15_12_2,p15_12_3,p15_12_4,p15_12_5,p15_12_6,p15_12_7,p15_13,p15_13_1_1,p15_13_1_2,p16_1,p16_2,p16_3,p17,p18,p19,p19_1,p20c,p20t,p20_1_0_1,p20_1_0_2,p20_1_0_3,p20_1_0_4,p20_1_0_5,p20_1_0_6,p20_2,p20_3,p20_4,p20_4_1,p21,p21_1,p21_2,p21_3,p22,p22_1,p22_2c,p22_2u,p23,p24,p24_1,p25,p25_1es,p25_1cn,p25_1cd,p25_2_1,p25_2_2,p25_2_3,p25_2_4,p25_2_5,p25_3,p26c,p26t,p27,p27_1,p27_2,p27_3c,p27_3t,p28_1,p28_2,p28_3,p28_4,p29,p29_1,p30,p30_1,p31,p32,p33,p34,p34_1,p35,p36,p37,p37_1_1,p37_1_2,p37_1_3,p37_1_4,p37_1_5,p37_1_6,p38_1,p38_2,p38_3,p38_4,p39_1,p39_2,p39_3,oficio_origen,nivel,lug_des,filtro,estrato,upm,ponfin3
168812,122012,4,4,1,1,2,2,67,1,-2,2,1,3,2,2,0,-9,-9,-9,-9,-9,1,1,5,9,-15,-15,-15,2,2,1,2,4,1,-17,1,-18,-18,-18,-18,-18,1,13,13033,1,2,1,15,15010,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,7,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,213,996,996,4,1,-34,-34,2,5,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,1,6,1,2,6,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,7,2,1,41012,41012122012,146.06157953488
163812,122012,4,4,1,1,2,1,40,1,-2,2,1,4,2,2,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,2,1,-17,4,1,3,0,2,1,1,14,14039,2,2,1,19,19039,2,2,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,1,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,411,996,996,1,1,-34,-34,1,5,2,1,2,2,2,2,1,4,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,4,2,1,41012,41012122012,141.04071233464
189411,82011,4,7,1,12,2,2,33,1,-2,2,1,8,-8,-8,0,-9,-9,-9,-9,-9,1,1,4,8,-15,-15,-15,2,2,6,2,5,2,1,4,2,2,0,2,2,1,25,25012,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,212,1,1,1,2,8,5,1500,1,3,1,3,541,1,2,2,2,2,2,2,2,3,-33,-33,998,996,996,2,1,-34,-34,777,7,2,1,2,2,2,1,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,6,7,2,1,71122,71122082011,138.568246593663
23210,32010,4,1,2,2,2,2,22,1,-2,2,1,5,2,2,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,3,2,6,1,-17,1,-18,-18,-18,-18,-18,1,19,19039,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,411,4,-30,2,-31,12,7,6000,1,3,97,3,463,1,2,2,2,2,2,2,2,2,-33,-33,211,996,996,3,8,2,2020,3,3,2,1,1,2,1,2,1,5,1,8,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,1,1,1,3,6,2,2,2,2,2,2,3,2020,2020,2,1,2,-48,8,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,4,6,2,1,12022,12022032010,132.063385867225
375912,282012,4,4,1,1,3,1,32,1,-2,2,1,8,-8,-8,1,0,-10,-10,-10,1,1,1,3,3,-15,-15,-15,2,2,6,2,5,1,-17,3,1,2,0,2,1,1,14,14039,2,1,-20,-20,-20,-20,2,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,421,1,1,1,2,9,6,2000,1,3,1,3,468,1,2,2,-32,2,2,2,2,2,-33,-33,263,721,996,5,1,-34,-34,9,5,2,1,2,1,2,1,1,4,1,5,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,1,3,1,1,6,1,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,4,6,2,1,41013,41013282012,122.2124624175
153612,112012,4,1,1,2,3,2,68,1,-2,2,1,3,2,2,1,0,-10,-10,-10,1,1,1,6,1,-14,-14,1,2,2,6,2,4,1,-17,2,0,2,0,1,2,1,28,28041,2,1,-20,-20,-20,-20,2,2,1,2,1,2,2,2,2,2,2,2,2,2,5,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,998,996,996,4,2,2,2020,2,5,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,-1,2,2,1,11023,11023112012,122.0558709448
641511,282011,4,2,1,4,2,1,26,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,2,2,-15,-15,-15,2,2,6,2,6,2,2,6,2,4,0,2,2,1,19,19039,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,1,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,-33,-33,998,996,996,2,1,-34,-34,777,7,2,1,2,2,2,2,1,4,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,3,2,1,21042,21042282011,120.6014600384
250710,192010,4,4,1,2,2,1,32,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,5,1,-17,4,2,2,97,2,1,1,10,10007,2,1,-20,-20,-20,-20,2,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,611,1,2,2,-31,12,6,1300,1,3,1,2,111,6,2,2,-32,2,2,2,2,2,-33,-33,611,996,996,2,1,-34,-34,6,5,2,1,2,1,2,1,2,97,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,6,2,1,41022,41022192010,110.829929153125
216910,162010,4,2,1,4,2,1,32,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,2,2,-15,-15,-15,2,2,6,2,2,2,2,4,2,2,0,1,2,1,24,24028,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,-33,-33,998,713,712,5,1,-34,-34,777,7,2,1,2,1,2,1,1,4,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,3,2,1,21042,21042162010,109.637690944
397212,292012,4,4,1,2,2,2,67,1,-2,2,1,3,2,2,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,4,2,4,5,1,3,1,2,2,1,14,14039,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,5,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,999,996,996,5,1,-34,-34,2,5,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,4,2,1,41022,41022292012,105.43820287
2712,12012,4,2,1,2,2,1,23,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,6,2,2,3,3,0,0,1,2,1,1,1004,1,1,-20,-20,-20,-20,1,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,-33,-33,998,996,996,2,1,-34,-34,777,7,2,1,2,2,2,2,1,4,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,1,-47,9999,2,2,2,-48,3,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,4,2,1,21022,21022012012,102.992981896364
331112,232012,4,4,1,1,2,1,43,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,5,9,-15,-15,-15,2,2,1,2,5,1,-17,4,2,2,0,1,1,1,1,1001,2,2,1,15,15025,2,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,121,1,1,1,2,8,5,4000,1,3,1,6,333,1,2,2,-32,2,2,2,2,3,-33,-33,251,199,996,3,1,-34,-34,3,3,2,1,2,2,2,1,2,3,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,6,7,2,1,41012,41012232012,98.0150074839663
298410,222010,4,4,1,1,2,1,32,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,2,2,6,2,2,7,0,5,2,3,2,1,2,2004,2,1,-20,-20,-20,-20,2,2,1,1,1,2,2,2,2,2,2,2,2,1,-23,2,2,15,2,6,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,3,-33,-33,411,996,996,1,1,-34,-34,6,5,2,1,2,1,2,1,1,4,1,4,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,6,2,1,41012,41012222010,97.1780677854577
228312,172012,4,4,1,2,3,1,31,1,-2,2,1,8,-8,-8,3,0,-10,-10,-10,3,1,1,3,6,-15,-15,-15,2,2,6,2,6,2,3,4,0,4,0,3,2,1,25,25010,97,1,-20,-20,-20,-20,97,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,834,1,1,1,2,12,5,2500,1,3,1,6,485,4,2,2,-32,2,2,2,2,2,-33,-33,834,263,996,5,1,-34,-34,997,97,2,1,2,1,2,1,1,4,1,5,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,5,7,2,1,41023,41023172012,95.8529117
86111,72011,4,2,1,2,3,1,25,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,2,2,-15,-15,-15,2,2,6,2,6,2,2,5,1,3,1,2,2,1,30,30131,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,1,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,-33,-33,998,996,996,2,1,-34,-34,777,7,2,1,2,2,2,2,1,4,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,1,-47,9999,99,99,99,999,99,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,3,2,1,21023,21023072011,90.570266432
73012,52012,4,4,1,3,2,1,24,1,-2,2,1,1,2,2,0,-9,-9,-9,-9,-9,1,1,1,9,-15,-15,-15,2,2,3,2,6,2,2,4,1,3,0,2,2,1,8,8011,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,4,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,999,996,996,6,1,-34,-34,6,5,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,7,2,1,41032,41032052012,87.5178759
366810,292010,4,1,2,2,3,2,23,1,-2,2,1,5,2,2,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,1,2,5,2,1,2,0,2,0,2,2,1,21,21019,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,5,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,311,321,819,2,1,-34,-34,6,5,2,1,2,1,1,1,1,4,1,6,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,6,2,1,12023,12023292010,84.8809068351438
141610,102010,4,2,1,2,2,1,25,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,6,2,2,3,0,3,0,0,2,1,15,15006,1,1,-20,-20,-20,-20,1,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,-33,-33,712,996,996,1,1,-34,-34,777,7,2,1,2,2,2,2,1,4,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,4,2,1,21022,21022102010,82.8373663586095
616911,252011,4,2,1,4,2,1,23,1,-2,2,1,2,2,2,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,6,2,2,4,0,4,0,2,2,1,19,19008,99,1,-20,-20,-20,-20,99,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,1,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,998,996,996,2,2,2,9999,7,2,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,1,6,1,999,99,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,4,2,1,21042,21042252011,76.7463836608
359312,272012,4,4,1,2,3,2,61,1,-2,2,1,3,2,2,3,1,3,-11,-11,3,1,1,6,1,-14,-14,1,2,2,6,2,5,2,1,7,2,4,1,3,2,1,8,8017,2,1,-20,-20,-20,-20,2,2,1,2,1,2,2,2,2,2,2,2,2,1,-23,1,-25,-25,-25,-25,411,5,-30,2,-31,12,7,9999998,98,98,98,1,461,5,2,2,2,2,2,2,2,2,-33,-33,411,996,996,4,1,-34,-34,2,5,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,1,3,1,5,6,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,41023,41023272012,75.6733503550616
22310,32010,4,1,2,2,2,1,27,1,-2,2,1,7,-8,-8,1,0,-10,-10,-10,0,1,1,1,3,-15,-15,-15,2,2,2,2,2,2,2,3,1,1,0,1,2,1,14,14039,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,264,5,-30,2,-31,9,6,500,1,2,97,1,811,5,2,2,-32,2,2,2,2,1,11,96,264,996,996,2,1,-34,-34,997,97,2,1,2,1,2,2,1,4,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,1,-47,2017,1,2,1,811,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,6,5,2,1,12022,12022032010,75.5611709906664
131512,82012,4,4,1,1,2,2,68,1,-2,2,1,3,2,2,0,-9,-9,-9,-9,-9,1,1,5,9,-15,-15,-15,2,2,1,2,4,1,-17,1,-18,-18,-18,-18,-18,1,8,8019,2,1,-20,-20,-20,-20,2,2,1,2,1,2,2,2,2,2,2,2,2,2,7,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,199,996,996,4,1,-34,-34,2,5,2,1,2,1,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,1,6,1,1,6,1,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,-1,7,2,1,41012,41012082012,72.2008952579415
132612,82012,4,4,1,1,2,1,43,1,-2,2,1,8,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,1,2,5,1,-17,2,0,2,0,1,1,1,14,14039,2,2,1,9,9014,2,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,1,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,212,996,996,1,1,-34,-34,3,5,2,1,2,1,1,2,1,4,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,1,6,1,3,6,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,6,2,1,41012,41012082012,70.7485777825599
147910,102010,4,2,1,2,2,1,45,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,6,1,-14,-14,1,2,2,6,2,6,1,-17,1,-18,-18,-18,-18,-18,1,19,19004,2,1,-20,-20,-20,-20,2,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,962,1,1,1,2,7,7,1200,1,3,1,2,561,8,2,2,-32,2,2,2,2,2,-33,-33,998,999,999,4,1,-34,-34,1,3,2,2,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,5,2,2,1,21022,21022102010,70.2805711485055
249810,192010,4,4,1,2,2,2,37,1,-2,2,1,3,2,2,2,2,1,1,96,2,1,1,3,2,-15,-15,-15,2,2,6,2,1,2,1,4,2,2,0,1,2,1,5,5009,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,5,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,999,996,996,5,1,-34,-34,997,97,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,4,2,1,41022,41022192010,63.9019418279197
58310,62010,4,4,1,2,2,1,72,1,-2,2,1,3,2,2,0,-9,-9,-9,-9,-9,1,1,6,1,-14,-14,1,2,2,6,2,4,2,4,1,-18,-18,-18,-18,-18,1,14,14039,2,1,-20,-20,-20,-20,2,2,1,2,1,2,2,2,2,2,2,2,2,2,7,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,263,996,996,4,1,-34,-34,3,5,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,2,2,1,41022,41022062010,63.9019418279197
225912,172012,4,2,1,3,2,1,31,1,-2,2,1,3,2,2,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,6,2,2,3,0,2,0,1,2,1,19,19006,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,5,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,998,996,996,4,1,-34,-34,7,2,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,4,2,1,21032,21032172012,62.6501096215917
81210,62010,4,2,1,3,2,1,34,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,2,2,-15,-15,-15,2,2,6,2,6,2,2,4,0,4,0,2,2,1,24,24028,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,1,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,-33,-33,998,996,996,2,1,-34,-34,777,7,1,2,1,1,2,1,1,4,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,1,-47,9999,2,2,2,-48,99,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,3,2,1,21032,21032062010,49.5980035000815
