folio,trim,unidad,region,ciudad,punto,turno,sexo,edad,nacio,origen,viveloc,paisvive,razon,trabaja,regresa,p1,p1_1,p1_2,p1_2_1,p1_2_2,p1_3,p2,p2_1,p2_1_1a,p2_1_1n,p2_1_2a,p2_1_2n,p3,p4,p4_1,p4_2,p5,p5_1,p6,p7,p7_1,p8,p8_1,p8_2,p9p,p9e,p9m,p9u,p9_1,p9_2p,p9_2e,p9_2m,p9_2u,p9_2u_b,p10,p10_1_0_1,p10_1_0_2,p10_1_0_3,p10_1_0_4,p10_1_0_5,p10_1_0_6,p10_1_0_7,p10_1_0_8,p10_1_1c,p10_1_1u,p10_2_1,p10_2_2,p10_2_3,p10_2_4,p10_2_5,p11,p11_1,p11_2,p11_3,p11_3_1c,p11_3_1t,p11_4,p12_1,p12_2,p12_3,p12_4,p12_4_1,p12_5,p12_6,p12_7c,p12_7u,p12_7t,p12_7_1,p12_8,p12_9,p12_10,p12_11,p12_12,p12_13_1,p12_13_2,p12_13_3,p12_13_4,p12_13_5,p12_13_6,p12_13_7,p12_14,p12_14_1_1,p12_14_1_2,p12_14_1_3,p12_14_1_4,p12_14_1_5,p12_14_1_6,p12_14_1_7,p12_14_1_8,p12_14_1_9,p13,p13_1,p14,p15,p15_1,p16c,p16t,p16_1_1,p16_1_2,p16_1_3,p16_1_4,p16_1_5,p16_1_6,p16_2,p16_3,p16_4,p16_4_1,p17,p17_1,p17_2,p17_3,p18,p18_1,p18_2c,p18_2u,p19,p20,p20_1,p21,p21_1es,p21_1cn,p21_1cd,p21_2_1,p21_2_2,p21_2_3,p21_2_4,p21_2_5,p21_3,p22c,p22t,p23,p23_1,p23_2,p23_3c,p23_3t,p24,p24_1,p24_2,p24_3c,p24_3t,p25_1,p25_2,p25_3,p25_4,p26,p26_1,p26_2,p27m,p27a,p28,p29,p30,p31,p32c,p32t,p33,p34,p35_1,p35_2,p36,p37,p38_1,p38_2,p38_3,p38_4,p39_1,p39_2,p39_3,p39_4,p40_1,p40_2,p40_3,lug_des,filtro,ponfin3,t2mp1,t2mp1_1_1,t2mp1_1_2,t2mp1_1_3,t2mp1_1_4,t2mp1_1_5,t2mp1_2_1,t2mp1_2_2,t2mp1_2_3,t2mp1_2_4,t2mp1_2_5,t2mp1_3,t2mp2
31738,2,131706,2,1,4,2,1,29,1,-2,2,1,8,-7,-7,2,1,0,-10,-10,0,1,1,3,2,-15,-15,-15,2,2,2,2,-18,5,1,-19,5,2,1,1,1,1003,1,1,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,1,2,2,1,2,1,-25,1,-27,-27,-27,-27,712,5,-32,2,-33,10,6,2000,1,3,1,2,2,236,7,4,2,2,-34,2,2,2,2,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,2,2,1,-38,-38,3,1,2,1,2,2,2,2,2,0,-40,-40,1,1,280270001,5,2,-43,-43,-43,2,-44,7,2,-46,-46,-46,-46,-46,-46,-46,-46,2,666,6,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,1,1,2,2,2,2,2,2,2,2,2,2,3,1,41.036697508625,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
31751,2,131706,2,1,2,3,1,25,1,-2,2,1,7,-7,-7,1,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,2,2,-18,1,1,-19,2,1,1,1,32,32009,97,1,-22,-22,-22,-22,97,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,2,2,2,2,1,-25,2,2,3,2,2,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,1,2,2,1,2,2,2,-36,1,-37,1,2,1,-38,-38,2,4,2,1,2,2,2,2,2,6,1,2,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,2,2,2,2,2,2,2,2,2,2,2,2,2,1,93.798165734, , , , , , , , , , , , , 
31781,2,131706,5,2,2,2,1,21,1,-2,2,1,4,2,2,2,1,0,-10,-10,0,1,1,6,1,-14,-14,1,2,1,2,2,-18,6,1,-19,2,2,1,1,20,20022,97,1,-22,-22,-22,-22,97,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,2,2,2,2,1,-25,1,-27,-27,-27,-27,611,1,2,2,-33,10,3,130,1,2,1,2,5,111,6,4,2,2,-34,2,2,2,2,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,2,2,1,-38,-38,3,2,2,2,2,2,2,2,2,3,2,-41,1,1,260390001,3,1,3,3500,2,1,2,7,1,48,48225,9999999997,3,2,2,2,2,1,666,6,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,2,2,2,2,2,2,2,2,2,2,2,2,3,1,22.643359375,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
31782,2,131706,5,2,2,2,1,40,1,-2,2,1,4,2,2,2,1,0,-10,-10,0,1,1,6,1,-14,-14,1,2,1,2,2,-18,5,1,-19,5,1,1,1,20,20022,97,1,-22,-22,-22,-22,97,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,2,2,2,2,1,-25,2,1,-28,-28,-28,611,1,2,2,-33,10,3,130,1,2,1,2,5,111,6,4,2,2,-34,2,2,2,2,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,2,2,1,-38,-38,3,2,2,1,2,2,2,2,2,4,2,-41,1,1,260390001,3,1,3,3500,2,1,2,7,1,48,48225,9999999997,2,2,2,2,2,1,666,6,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,2,2,2,2,2,2,2,2,2,2,2,2,3,1,22.643359375,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
31808,2,131706,2,1,4,2,2,24,1,-2,2,1,7,-7,-7,1,-9,-9,-9,-9,-9,1,1,2,2,-15,-15,-15,2,2,2,2,-18,6,2,2,3,1,2,1,32,32056,2,1,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,2,2,2,2,1,-25,2,2,3,3,2,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,2,2,1,-38,-38,6,4,2,1,2,2,1,2,1,4,1,7,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,1,-53,2,1,2016,280270001,2,2,2,1,3,48,2,-55,-55,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,23.4495414335, , , , , , , , , , , , , 
31813,2,131706,2,1,4,2,1,35,1,-2,2,1,7,-7,-7,1,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,2,2,-18,2,2,2,4,2,2,1,15,15005,1,1,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,1,2,2,2,2,1,-25,2,2,2,3,2,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,1,2,1,-38,-38,5,4,2,1,1,1,2,1,1,4,1,7,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,2,1,2,2,2,2,2,2,2,2,2,2,2,1,35.17431215025, , , , , , , , , , , , , 
31841,2,141706,1,2,2,2,1,44,1,-2,2,1,7,-7,-7,1,-9,-9,-9,-9,-9,1,1,6,1,-14,-14,1,2,2,2,2,-18,3,1,-19,1,-20,-20,1,17,17007,2,1,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,2,2,1,2,1,-25,1,-27,-27,-27,-27,524,1,1,1,1,8,6,1500,1,3,1,2,2,561,1,4,2,2,-34,2,2,2,2,1,1,1,1,1,1,2,-36,1,-37,2,2,1,-38,-38,666,6,2,1,1,2,2,2,1,4,1,7,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,3,1,2,2,2,2,2,1,2,2,2,2,2,1,20.42308446685, , , , , , , , , , , , , 
31855,2,141706,1,2,2,2,2,42,1,-2,2,1,3,2,2,2,3,0,-10,-10,3,1,1,3,3,-15,-15,-15,2,2,2,1,3,5,1,-19,5,2,2,1,30,30193,1,1,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,2,2,2,2,2,5,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,4,2,1,-38,-38,997,97,2,1,2,2,1,2,1,3,2,-41,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,2,1,2,2,2,2,2,2,2,2,2,2,2,1,14.6036030712408, , , , , , , , , , , , , 
31867,2,141706,1,2,2,2,2,27,1,-2,2,1,7,-7,-7,2,1,1,1,1,1,1,1,4,7,-15,-15,-15,2,2,2,1,3,2,1,-19,2,1,1,1,3,3008,1,1,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,97,97,97,97,97,1,-25,1,-27,-27,-27,-27,521,1,1,1,1,8,6,2000,1,3,1,1,2,812,1,1,2,2,2,2,2,2,2,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,2,2,1,-38,-38,666,6,2,1,2,2,2,2,1,4,1,7,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,2,1,2,2,2,2,2,2,2,2,2,2,2,1,26.4122588894457, , , , , , , , , , , , , 
31878,2,141706,1,2,2,2,1,48,1,-2,2,1,7,-7,-7,2,4,1,1,1,4,1,1,2,2,-15,-15,-15,2,2,2,2,-18,5,2,1,5,2,1,1,28,28035,1,1,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,2,2,1,2,1,-25,2,2,2,2,2,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,1,2,1,2,2,2,2,-36,1,-37,2,2,1,-38,-38,666,6,2,1,1,1,2,1,2,5,1,2,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,1,1,2,2,2,2,2,2,2,2,2,2,2,1,26.9013750388092, , , , , , , , , , , , , 
31884,2,141706,1,2,2,2,1,40,1,-2,2,1,7,-7,-7,1,-9,-9,-9,-9,-9,1,1,2,3,-15,-15,-15,2,2,2,2,-18,3,1,-19,1,-20,-20,1,4,4002,2,1,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,1,2,2,2,2,1,-25,1,-27,-27,-27,-27,511,1,2,1,1,8,6,1000,1,3,1,2,2,722,1,4,2,2,-34,2,2,2,2,1,1,1,2,2,2,2,-36,1,-37,2,2,1,-38,-38,6,4,2,1,1,2,2,2,1,4,1,7,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,2,1,2,2,2,2,2,2,2,2,2,2,2,1,11.529160586125, , , , , , , , , , , , , 
32030,2,241705,7,1,1,2,1,36,1,-2,2,1,7,-7,-7,1,-9,-9,-9,-9,-9,1,1,3,8,-15,-15,-15,2,2,2,1,1,5,1,-19,4,2,2,1,14,14039,2,1,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,1,2,2,1,1,1,-25,1,-27,-27,-27,-27,223,5,-32,2,-33,10,6,25000,1,5,2,1,4,561,1,3,2,2,-34,2,2,2,2,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,2,2,1,-38,-38,2,4,2,1,1,1,1,1,1,3,1,6,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,1,3,2,20,2,-49,-49,-49,-49,-49,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,1,2,1,2,2,2,2,2,2,97,97,97,2,1,351.325384233313, , , , , , , , , , , , , 
32060,2,241705,7,1,1,2,1,20,1,-2,2,1,3,2,2,2,2,0,-10,-10,2,1,1,1,7,-15,-15,-15,2,2,2,2,-18,6,2,2,4,3,2,1,3,3003,2,1,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,97,97,97,97,97,1,-25,2,3,-29,-29,2,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,4,2,1,-38,-38,5,3,2,1,1,1,2,1,1,4,2,-41,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,1,1,1,2,2,2,2,2,2,2,2,2,2,1,351.325384233313, , , , , , , , , , , , , 
32065,2,241705,7,1,1,2,2,69,1,-2,2,1,3,2,2,1,-9,-9,-9,-9,-9,1,1,6,1,-14,-14,1,2,2,2,2,-18,4,1,-19,1,-20,-20,1,16,16075,1,1,-22,-22,-22,-22,2,1,2,2,2,2,1,2,2,2,1100,1,1,2,2,1,1,2,5,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,4,2,1,-38,-38,7,3,2,1,2,1,2,1,1,4,2,-41,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,3,2,1,2,2,1,1,1,1,97,97,97,2,1,351.325384233313, , , , , , , , , , , , , 
32143,2,241705,7,1,1,2,1,23,1,-2,2,1,3,2,2,1,-9,-9,-9,-9,-9,1,1,2,3,-15,-15,-15,2,2,2,1,1,6,2,2,4,2,2,1,9,9013,2,1,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,1,2,2,1,1,1,-25,1,-27,-27,-27,-27,312,1,1,1,2,8,6,2500,1,3,1,1,4,522,1,3,2,2,-34,2,2,2,2,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,4,2,1,-38,-38,30,2,2,1,1,1,1,1,1,4,2,-41,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,1,3,1,2,2,-49,-49,-49,-49,-49,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,1,2,1,2,2,2,2,2,97,2,2,2,2,1,351.325384233313, , , , , , , , , , , , , 
32160,2,241705,7,1,1,2,2,73,1,-2,2,1,2,2,2,2,1,0,-10,-10,1,1,1,3,2,-15,-15,-15,2,2,2,2,-18,3,2,4,5,3,2,1,30,30193,2,1,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,97,97,97,97,97,2,5,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,4,2,1,-38,-38,3,4,2,1,2,1,2,1,1,4,2,-41,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,2,2,1,2,2,2,2,2,2,2,2,2,2,1,351.325384233313, , , , , , , , , , , , , 
32318,2,241705,7,1,1,2,2,18,1,-2,2,1,3,2,2,1,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,2,1,3,6,2,2,5,3,2,1,25,25006,2,1,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,97,97,97,97,1,2,4,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,4,2,1,-38,-38,6,3,2,1,2,1,2,1,1,4,2,-41,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,1,2,2,1,2,2,2,2,2,97,97,97,2,1,351.325384233313, , , , , , , , , , , , , 
32319,2,241705,7,1,1,2,2,48,1,-2,2,1,2,2,2,2,1,0,-10,-10,1,1,1,3,3,-15,-15,-15,2,2,2,2,-18,5,2,1,6,4,2,1,25,25006,2,1,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,97,97,97,97,97,2,5,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,3,-35,-35,-35,-35,-35,-35,-35,-35,-35,4,2,1,-38,-38,997,97,2,1,1,1,1,1,1,4,2,-41,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,1,3,1,15,2,-49,-49,-49,-49,-49,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,1,2,2,2,1,2,2,1,1,97,97,97,2,1,351.325384233313, , , , , , , , , , , , , 
32329,2,241705,7,1,1,2,1,26,1,-2,2,1,2,2,2,2,1,0,-10,-10,1,1,1,4,7,-15,-15,-15,2,2,2,1,2,6,2,2,4,3,2,1,9,9017,2,1,-22,-22,-22,-22,2,1,2,2,2,2,1,2,2,2,1050,1,1,2,2,1,1,2,4,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,4,2,1,-38,-38,997,97,2,1,1,1,2,1,1,4,2,-41,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,1,2,1,2,2,97,97,97,97,97,97,97,2,1,351.325384233313, , , , , , , , , , , , , 
32331,2,241705,7,1,1,2,1,51,1,-2,2,1,7,-7,-7,2,1,0,-10,-10,0,1,1,6,1,-14,-14,1,2,2,2,2,-18,5,1,-19,7,2,1,1,14,14024,1,1,-22,-22,-22,-22,1,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,97,97,97,97,97,1,-25,1,-27,-27,-27,-27,731,1,2,2,-33,9,5,1300,1,3,3,2,4,337,1,4,2,2,-34,2,2,2,2,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,2,2,1,-38,-38,666,6,2,1,1,1,2,1,1,4,1,7,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,2,1,2,2,2,2,2,2,2,2,2,2,2,1,351.325384233313, , , , , , , , , , , , , 
32334,2,241705,7,1,1,2,2,46,1,-2,2,1,2,2,2,2,2,0,-10,-10,1,1,1,4,7,-15,-15,-15,2,2,2,2,-18,6,2,3,6,2,2,1,9,9007,2,1,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,1,2,2,1,2,2,5,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,4,2,1,-38,-38,35,2,2,1,1,1,2,1,1,4,2,-41,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,3,2,1,1,2,2,1,2,97,2,2,2,2,1,351.325384233313, , , , , , , , , , , , , 
32338,2,241705,7,1,1,2,1,26,1,-2,2,1,2,2,2,1,-9,-9,-9,-9,-9,1,1,2,7,-15,-15,-15,2,2,2,1,3,5,1,-19,6,2,1,1,6,6010,2,1,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,1,2,2,1,97,1,-25,2,2,4,2,2,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,4,2,1,-38,-38,997,97,2,1,1,1,1,1,1,4,2,-41,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,1,3,1,2,2,-49,-49,-49,-49,-49,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,2,2,1,2,2,2,2,2,2,2,2,2,2,1,351.325384233313, , , , , , , , , , , , , 
32361,2,241705,7,1,1,2,2,59,1,-2,2,1,3,2,2,1,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,2,2,-18,4,2,4,7,4,2,1,15,15033,2,1,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,1,2,2,1,1,2,5,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,4,2,1,-38,-38,2,4,2,1,1,1,2,1,1,4,2,-41,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,1,2,1,2,2,1,2,2,2,2,2,2,2,1,351.325384233313, , , , , , , , , , , , , 
32516,2,141706,5,1,4,2,2,68,1,-2,2,1,3,2,2,1,-9,-9,-9,-9,-9,1,1,6,1,-14,-14,1,2,2,2,2,-18,4,2,4,6,2,2,1,25,25011,1,1,-22,-22,-22,-22,1,1,2,2,2,2,1,2,2,2,500,1,97,97,97,97,97,1,-25,2,4,-29,-29,6,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,4,2,2,2,2016,997,97,2,1,2,2,2,1,1,4,2,-41,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,4,2,1,2,2,1,1,2,2,2,2,2,2,1,60.2705556062859, , , , , , , , , , , , , 
32522,2,141706,5,1,4,2,1,58,1,-2,2,1,3,2,2,1,-9,-9,-9,-9,-9,1,1,5,1,-14,-14,1,2,2,2,2,-18,4,1,-19,5,2,2,1,25,25006,1,1,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,2,2,2,2,1,-25,2,5,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,2,-35,-35,-35,-35,-35,-35,-35,-35,-35,4,2,2,2,2016,2,4,2,1,1,2,2,1,1,4,2,-41,2,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,2,-47,-47,-47,-47,2,-50,-50,-50,-50,2,2,2,2,0,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,2,2,1,2,2,2,1,1,2,2,2,2,2,1,60.2705556062859, , , , , , , , , , , , , 
